sender_user_id,receiver_account,receiver_account_timestamp,receiver_quote,receiver_quote_timestamp,receiver_policy,receiver_policy_timestamp,sender_earned_amount_in_dollars,receiver_earned_amount_in_dollars
3de76c3d-453d-4cf0-ad43-a59e6804299e,1,4/20/2018,0,,0,,,
b30e604b-4d81-4635-ac78-0234131e6838,1,5/4/2018,0,,0,,,
c4d41bb2-9873-4dfb-ad09-f8efbca818ab,1,4/3/2018,0,,0,,,
feb77ab6-850b-4921-9ca8-92838526fc37,1,3/25/2018,1,4/14/2018,1,4/14/2018,25,25
4a5a774f-a608-411a-8aa1-5414c915c271,1,3/18/2018,1,4/15/2018,0,,25,25
b72f8b1b-829e-4927-948a-a2a0dfb50ad4,1,3/30/2018,0,,0,,,
db7d132f-08dc-4059-9b34-4496e9159854,1,5/1/2018,0,,0,,,
2cde8320-847f-49ec-bde5-0cf07c83f0b3,1,3/31/2018,1,4/15/2018,0,,25,25
81844f36-15f2-40fa-a2eb-25b4409ba5a2,1,2/28/2018,0,,0,,,
67b9928d-b294-4dec-9fe1-8af9da5b9bf0,1,2/27/2018,1,3/25/2018,0,,25,25
82397ee8-2275-4b50-a75f-c9d4cdf16cd0,1,4/5/2018,1,4/19/2018,0,,50,50
7c7d2477-6c96-4ce1-87a3-63c614e55526,1,3/1/2018,1,3/26/2018,1,4/24/2018,50,50
b7ef7185-d08a-4e7c-a349-108ce7ed67c2,1,3/18/2018,1,4/1/2018,0,,50,50
f5785a4f-5bea-4b83-8df7-b3f9550e0efc,1,3/26/2018,0,,0,,,
ecfa347f-a154-43cc-8d33-aefd73c2c888,1,4/2/2018,1,4/25/2018,1,4/26/2018,50,50
ad2989a0-dda7-425c-b722-3082569e2844,1,4/18/2018,0,,0,,,
81844f36-15f2-40fa-a2eb-25b4409ba5a2,1,3/24/2018,0,,0,,,
47375a22-7a2d-4463-abdc-095cba29ed6c,1,5/4/2018,0,,0,,,
fdb15278-9c9e-48aa-a52f-aed32a410745,1,4/7/2018,1,4/29/2018,1,5/1/2018,25,25
32d40aa9-598e-4ff0-802d-8dab40340737,1,2/21/2018,0,,0,,,
5c3a3470-53ea-4ff4-b166-b80816130bff,1,4/25/2018,0,,0,,,
635ccfd8-2b3c-48fc-8214-8501d1f07f39,1,4/2/2018,0,,0,,,
20a47e69-cf79-43d3-afaf-d18dacedffe6,1,3/15/2018,0,,0,,,
90436e2a-031a-4722-8d18-a490695e60bc,1,5/5/2018,0,,0,,,
2066a008-d17a-4da2-9578-3e338b7e7f8a,1,1/18/2018,1,2/10/2018,1,2/22/2018,25,25
7fa1a98b-672e-47ab-b04e-03cb23478872,1,4/26/2018,0,,0,,,
ae3930f3-9fc2-4a19-9160-225e2f9aee45,1,5/7/2018,0,,0,,,
db25d426-567f-481e-afd8-0c90df388bf0,1,4/3/2018,0,,0,,,
46b38329-5a93-4620-80d8-048d634d5366,1,3/7/2018,1,3/21/2018,0,,50,50
f4d97f7d-736d-4434-a824-d2fc6546e0e3,1,1/5/2018,0,,0,,,
029948dd-3b68-46e4-b37a-0898ffad940d,1,2/16/2018,0,,0,,,
ae81c3f0-69be-41cf-885b-2de102f21123,1,4/20/2018,1,5/6/2018,0,,50,50
66aab6a3-9300-489f-a3b2-9948e24472ed,1,3/13/2018,1,4/3/2018,0,,50,50
b115d0af-2e51-423c-82ae-9ccb25a15efa,1,4/10/2018,0,,0,,,
e7005a27-3d26-45a7-bbce-d7dcb085a40e,1,4/3/2018,0,,0,,,
90436e2a-031a-4722-8d18-a490695e60bc,1,5/1/2018,0,,0,,,
7c7d2477-6c96-4ce1-87a3-63c614e55526,1,3/17/2018,0,,0,,,
aa3c9e0a-3262-44cf-beab-b48cb9bcd191,1,4/25/2018,0,,0,,,
c3eacac7-89df-48b7-91f0-79300fa3075a,1,3/31/2018,1,4/30/2018,0,,25,25
90485039-231d-43f4-a434-ad8164c0c7cc,1,2/13/2018,0,,0,,,
25e27a9a-80ad-4822-b0ca-ed0cbcfe88c8,1,2/17/2018,0,,0,,,
36723972-c55e-4113-a0da-2d20d1bff3ac,1,3/24/2018,0,,0,,,
8e1d2cc2-eb3b-47dd-a92c-613030800d48,1,4/20/2018,0,,0,,,
50f8253b-861c-4314-8e48-b6f64d1ee0d9,1,4/29/2018,0,,0,,,
ae81c3f0-69be-41cf-885b-2de102f21123,1,3/8/2018,0,,0,,,
c94a3cbf-9570-480c-9a66-aab8fb81ddf5,1,4/16/2018,0,,0,,,
e19587e5-49f6-4bae-b5b1-7a2a4676e96b,1,3/4/2018,0,,0,,,
f23f67eb-22e9-4550-b26a-4f34d96c8e40,1,4/7/2018,0,,0,,,
d88c9d5f-ee03-4bf7-9586-7cbf76285643,1,4/28/2018,0,,0,,,
b7ef7185-d08a-4e7c-a349-108ce7ed67c2,1,3/12/2018,1,4/20/2018,0,,50,50
33f32dc8-44d9-4c3f-93a6-d74cb6ebe073,1,2/24/2018,0,,0,,,
7c11b26c-54d6-4d76-8a79-835f2131a615,1,3/29/2018,1,4/22/2018,0,,50,50
dacbd8ac-52cb-4107-9dff-bcda85f4e189,1,3/28/2018,1,4/16/2018,1,5/5/2018,50,50
114aa64b-1a25-4446-b5bd-a6eae7029ceb,1,3/21/2018,1,4/4/2018,0,,50,50
25e5b869-7f28-4320-aeaf-b4957f5242ed,1,3/30/2018,0,,0,,,
b323c741-0c49-4b22-a80d-ae2d98ba145b,1,3/26/2018,0,,0,,,
091f4d5e-118b-4548-accf-84a0862631ba,1,4/17/2018,0,,0,,,
635ccfd8-2b3c-48fc-8214-8501d1f07f39,1,4/14/2018,0,,0,,,
2066a008-d17a-4da2-9578-3e338b7e7f8a,1,1/31/2018,0,,0,,,
1946efd1-3315-4b3e-a818-c6b36854af5a,1,3/6/2018,1,3/28/2018,0,,50,50
0739b7d5-10ab-4029-bc01-7c9267a321e2,1,4/19/2018,0,,0,,,
d88c9d5f-ee03-4bf7-9586-7cbf76285643,1,4/28/2018,0,,0,,,
6ea9fb93-685e-4e59-bb87-85f57eb3dc92,1,3/13/2018,1,3/28/2018,0,,50,50
07cbee6c-710a-486e-bd61-d9ce2f2033ba,1,3/15/2018,1,4/3/2018,1,4/3/2018,50,50
2d9a9bf8-ddde-47a4-9edb-f8254ce4a607,1,3/24/2018,0,,0,,,
fe71ae1d-bf20-47f0-9fe5-6d42e36ceaaf,1,2/8/2018,1,2/28/2018,1,3/11/2018,25,25
f2468aa7-7846-4131-99b6-d38ccd0139fa,1,4/30/2018,0,,0,,,
a05c8843-5a54-45a7-980c-3b6d5c1cf722,1,5/2/2018,0,,0,,,
680c7cd3-436a-4b70-ba74-1f4d0291b74e,1,4/28/2018,0,,0,,,
66ceb9f7-6ebc-476a-9837-3e3255a36566,1,4/30/2018,0,,0,,,
b1eb56e8-f642-47f5-a038-926e670d55b2,1,5/8/2018,0,,0,,,
bfd82ec4-73ec-494e-8c44-c8f2b3cc92e3,1,3/24/2018,1,4/10/2018,0,,50,50
2772da18-4d2c-447e-8b2b-6a80dfc77325,1,3/10/2018,0,,0,,,
b215d4b4-00f9-49c7-82b5-9337e2fbc120,1,4/24/2018,0,,0,,,
c56d9ec5-6200-4968-88fc-de2a2c27cdd6,1,4/8/2018,0,,0,,,
8515394f-d6cd-4f0f-8cb4-de6057b11b67,1,2/12/2018,1,3/10/2018,0,,50,25
53f34fb3-165b-4b9a-aa18-e672fd68b460,1,2/12/2018,0,,0,,,
32248673-8a10-4f78-b361-9b1a66565ab8,1,4/30/2018,0,,0,,,
1e9116a3-1e89-4fea-9b05-501b37ffb5bc,1,3/20/2018,1,4/11/2018,0,,25,25
a68ba27d-c7ef-4a68-b6a2-1921ce766601,1,5/7/2018,0,,0,,,
0583ce4e-39fb-4019-b4d2-62b1ae4a4e4f,1,2/27/2018,0,,0,,,
80dce534-da7b-47f8-bfce-bb24cdb5547b,1,1/26/2018,1,2/16/2018,1,2/23/2018,25,25
973376fe-b895-43ee-a9da-e99593637db5,1,4/16/2018,0,,0,,,
e741a6af-0443-4df6-a535-a9b9ba152d6c,1,4/23/2018,0,,0,,,
8802eb51-7eb0-4410-abe5-4ecc0570724d,1,3/16/2018,1,4/7/2018,1,4/29/2018,25,25
db7d132f-08dc-4059-9b34-4496e9159854,1,5/1/2018,0,,0,,,
b7ef7185-d08a-4e7c-a349-108ce7ed67c2,1,3/12/2018,1,4/20/2018,0,,50,50
40fbe3b9-a6ba-49d4-a129-e6dd485724b2,1,4/7/2018,0,,0,,,
791106d8-5a3d-4308-95e0-6ce27f17073f,1,2/20/2018,0,,0,,,
b3c79653-ed43-4ab8-80b3-64cb2f1eb74c,1,5/2/2018,0,,0,,,
31a94b21-757a-4baf-8825-156f5523f974,1,3/12/2018,1,3/29/2018,0,,25,25
5b440f05-287e-4bc9-8387-871ee7eaa061,1,4/1/2018,0,,0,,,
90485039-231d-43f4-a434-ad8164c0c7cc,1,3/5/2018,0,,0,,,
80dce534-da7b-47f8-bfce-bb24cdb5547b,1,4/26/2018,0,,0,,,
66ceb9f7-6ebc-476a-9837-3e3255a36566,1,4/12/2018,0,,0,,,
7e8fc1f0-57f0-4f6e-b489-a265c55a588a,1,3/6/2018,1,3/30/2018,0,,25,25
372560e5-cf6f-44d8-8a5a-798231b38cb6,1,2/20/2018,1,3/13/2018,0,,25,25
6095fba7-bbe9-4a46-8a1a-d73d80496872,1,1/18/2018,1,2/15/2018,0,,25,25
7c11b26c-54d6-4d76-8a79-835f2131a615,1,2/28/2018,1,3/16/2018,0,,50,50
4fe612e6-98a9-4725-b784-ff5a91bde8eb,1,4/1/2018,0,,0,,,
cc5bc983-848e-496c-8204-4ef04431875a,1,4/5/2018,0,,0,,,
5abab6aa-49b2-4dd6-a3ee-872ac70d8936,1,4/7/2018,1,4/30/2018,1,5/8/2018,25,25
3a77fb8b-9015-4a92-a788-6b9fbeea4952,1,3/10/2018,0,,0,,,
1a465d96-55d7-4fd7-978f-cd3c2a685e85,1,5/3/2018,0,,0,,,
3d1c6424-87a9-43c9-b1c7-5203b850457d,1,4/4/2018,0,,0,,,
dc43fd7d-8030-43c0-b4e9-1db4bc80943e,1,4/18/2018,0,,0,,,
886135e7-c1a9-4df5-9a17-339c0f214a2b,1,3/29/2018,1,4/15/2018,0,,25,25
bf8d6a1e-81d3-4ee0-8e35-777da8468e02,1,3/21/2018,1,4/24/2018,0,,25,25
64cc9c58-7ac7-401a-8935-4f53ec2021ee,1,4/7/2018,1,4/27/2018,0,,25,25
7c65683b-edb6-41cc-9177-cf0383b53f99,1,3/24/2018,1,4/7/2018,0,,25,25
91910a58-4cd2-4325-aa2c-58829cd863fa,1,4/6/2018,1,5/1/2018,1,5/4/2018,50,50
1946efd1-3315-4b3e-a818-c6b36854af5a,1,2/23/2018,1,3/17/2018,0,,50,50
2ca3dafb-c20f-4a4b-bf10-40020f5b96b5,1,2/26/2018,1,3/19/2018,0,,25,25
22ca2de8-3455-4474-87a1-62b04ab19e23,1,4/23/2018,0,,0,,,
42847651-c22c-4b90-8f3b-676305c38991,1,4/30/2018,0,,0,,,
8e1d2cc2-eb3b-47dd-a92c-613030800d48,1,4/20/2018,0,,0,,,
09782ec0-2d1b-455a-90f7-11a3c8b37f24,1,3/1/2018,1,3/28/2018,0,,50,50
f5535730-76fd-49bb-86e8-260755d06d39,1,4/14/2018,0,,0,,,
3eecd352-268d-44bc-989a-64dc1a7a5056,1,4/8/2018,0,,0,,,
df8c8e37-d55b-492a-80ca-35c0c707cfdc,1,4/2/2018,1,4/23/2018,0,,50,50
c2373150-6659-4584-a1c5-d59766cefc49,1,1/23/2018,1,3/26/2018,1,3/28/2018,25,25
886135e7-c1a9-4df5-9a17-339c0f214a2b,1,3/29/2018,1,4/12/2018,0,,25,25
c641ff54-1dbe-41d7-b87a-38d143b67e34,1,3/17/2018,0,,0,,,
91910a58-4cd2-4325-aa2c-58829cd863fa,1,4/6/2018,0,,0,,,
5fa5d553-c5b6-4e8c-b923-999888405c88,1,3/22/2018,1,4/4/2018,0,,25,25
3fef2926-c20f-4cd1-bb58-e5e21d4e229b,1,3/30/2018,1,4/20/2018,0,,50,50
ad2989a0-dda7-425c-b722-3082569e2844,1,4/3/2018,0,,0,,,
bfd82ec4-73ec-494e-8c44-c8f2b3cc92e3,1,3/24/2018,0,,0,,,
57b2d32a-d847-43fe-b871-14bec255668f,1,3/20/2018,1,4/4/2018,1,4/5/2018,25,25
583520a9-36e1-4cd7-b0bc-54a1f39ec89a,1,4/6/2018,1,4/30/2018,0,,50,50
56e22370-4f14-40e3-b7e1-29a775573f4f,1,4/6/2018,1,4/21/2018,0,,50,50
78a35a0d-9012-45d2-8e4c-2c14868ab927,1,4/26/2018,0,,0,,,
f4d97f7d-736d-4434-a824-d2fc6546e0e3,1,1/8/2018,0,,0,,,
4e2404c5-cba3-45a4-a6f4-0d7c6ea58979,1,2/2/2018,1,2/22/2018,0,,25,25
c47700c9-a28a-4e78-82f9-2a5d39b4f5b7,1,3/28/2018,1,4/19/2018,0,,25,25
cbb0b47d-ca09-4825-9f93-ae2b564ca363,1,4/27/2018,0,,0,,,
054ca0a3-38ed-41a3-8285-cd4baae27ea2,1,3/31/2018,1,4/21/2018,1,4/21/2018,50,50
0e302f93-d524-4e6e-a9dc-7479acd5ff62,1,5/6/2018,0,,0,,,
feb19498-83b1-4240-b603-38d71c67c275,1,4/30/2018,0,,0,,,
886135e7-c1a9-4df5-9a17-339c0f214a2b,1,3/29/2018,0,,0,,,
40fbe3b9-a6ba-49d4-a129-e6dd485724b2,1,3/24/2018,0,,0,,,
401a2dd9-643d-4388-a4a2-cb9047aa2815,1,4/18/2018,0,,0,,,
53f34fb3-165b-4b9a-aa18-e672fd68b460,1,3/19/2018,1,4/6/2018,0,,50,50
f5785a4f-5bea-4b83-8df7-b3f9550e0efc,1,3/29/2018,0,,0,,,
3de76c3d-453d-4cf0-ad43-a59e6804299e,1,2/18/2018,0,,0,,,
7c7d2477-6c96-4ce1-87a3-63c614e55526,1,2/28/2018,0,,0,,,
c696c63a-94b2-46e5-8a41-ee366e400ccd,1,2/10/2018,1,3/2/2018,0,,25,25
a475b4d3-36b6-483d-a475-97a0eaba1ce3,1,5/3/2018,0,,0,,,
63ebb066-2aaa-4335-9d81-9aaa16a932c1,1,4/22/2018,0,,0,,,
25e27a9a-80ad-4822-b0ca-ed0cbcfe88c8,1,3/11/2018,0,,0,,,
3de76c3d-453d-4cf0-ad43-a59e6804299e,1,4/25/2018,0,,0,,,
3a77fb8b-9015-4a92-a788-6b9fbeea4952,1,3/22/2018,0,,0,,,
157fbfda-c3a4-4cb2-bcc9-55b4a7b5fff7,1,2/18/2018,0,,0,,,
6c7a4afd-02b6-475c-84f8-616f64cf5486,1,4/8/2018,0,,0,,,
ebf6ad67-7da4-4fad-89d7-f756dace02e5,1,2/25/2018,0,,0,,,
17ea5638-3cbb-45cd-8414-a9ac1b1f05b7,1,3/9/2018,0,,0,,,
054ca0a3-38ed-41a3-8285-cd4baae27ea2,1,4/22/2018,0,,0,,,
eec9fcae-59ae-4459-9c91-0401f8bb1148,1,4/29/2018,0,,0,,,
71bf61f8-4297-45f6-a558-298f31c0da05,1,3/13/2018,0,,0,,,
cc5bc983-848e-496c-8204-4ef04431875a,1,4/5/2018,0,,0,,,
f69732c0-a553-491a-acc8-18b024b4f64d,1,2/26/2018,0,,0,,,
35f89e91-795d-4a7b-a411-a913ff994c49,1,4/15/2018,0,,0,,,
753a85a9-a252-44df-bdad-eb72f5c698fe,1,2/23/2018,0,,0,,,
54d68251-d780-471f-a767-01a295c75ff9,1,4/8/2018,0,,0,,,
886cab8b-6db4-4607-a87e-ca59aeaa42c7,1,4/6/2018,1,4/27/2018,0,,50,50
66ceb9f7-6ebc-476a-9837-3e3255a36566,1,4/19/2018,0,,0,,,
d74e4e87-bb3a-46db-bb2c-664650405d88,1,3/22/2018,0,,0,,,
c696c63a-94b2-46e5-8a41-ee366e400ccd,1,2/12/2018,1,2/26/2018,0,,25,25
34daa4f1-20df-4351-b50c-90cb7c6543ce,1,1/21/2018,0,,0,,,
9e0e40ad-e8d7-46b4-9138-e122cb696e81,1,2/18/2018,1,4/1/2018,0,,25,25
bfd82ec4-73ec-494e-8c44-c8f2b3cc92e3,1,3/21/2018,0,,0,,,
2a57484c-39d2-4fc9-8d7b-0ece5c6ba37f,1,5/6/2018,0,,0,,,
ac95ba18-4bb7-458d-9a55-fbfdd58fe31b,1,4/20/2018,1,5/4/2018,0,,25,25
c56d9ec5-6200-4968-88fc-de2a2c27cdd6,1,4/8/2018,0,,0,,,
0f7342a0-d36f-4980-8a76-ed2cef4bb321,1,1/17/2018,0,,0,,,
1c5fc082-6a49-4815-bfab-3272057b962b,1,3/26/2018,0,,0,,,
886135e7-c1a9-4df5-9a17-339c0f214a2b,1,4/15/2018,0,,0,,,
39a38b2e-19b5-49f8-891b-d2ee1bb1b741,1,2/15/2018,0,,0,,,
64cc9c58-7ac7-401a-8935-4f53ec2021ee,1,4/10/2018,0,,0,,,
f3ab21cc-bff9-4974-942c-27ba613385b4,1,3/18/2018,1,4/8/2018,0,,50,50
87c1e299-b243-4ed6-8663-0f24c60e9edb,1,3/14/2018,0,,0,,,
1bd20795-ad59-4862-88ba-2011637bab6a,1,4/16/2018,0,,0,,,
424bb5a6-01af-4c83-8b01-a1d26c3f1a5b,1,5/8/2018,0,,0,,,
d1a764d0-2ebe-4d3b-aa99-9e055a22a9cd,1,3/6/2018,0,,0,,,
1946efd1-3315-4b3e-a818-c6b36854af5a,1,2/24/2018,1,3/21/2018,1,3/31/2018,50,50
fe0537e4-3553-4a6b-be65-cc0ef68660b5,1,4/20/2018,0,,0,,,
5b440f05-287e-4bc9-8387-871ee7eaa061,1,3/29/2018,0,,0,,,
82747e18-afe6-49ca-8ba5-9961a2eac79f,1,4/4/2018,1,4/27/2018,0,,50,50
fdb15278-9c9e-48aa-a52f-aed32a410745,1,4/17/2018,0,,0,,,
89532f35-c603-4e96-b3c6-f9c739d9ef4c,1,2/11/2018,0,,0,,,
fb6f34f9-e468-4895-b883-545327dab20b,1,4/12/2018,0,,0,,,
a10c315a-cac3-454b-91fc-b1345356a33a,1,2/25/2018,0,,0,,,
e74ee25f-210e-4081-bb2c-f3ba785b31e4,1,2/20/2018,0,,0,,,
d3947a5a-e568-473e-8c15-0a35bda03116,1,4/4/2018,1,4/28/2018,0,,25,25
5ed33075-36ef-4d3a-be96-2ce4209fdca0,1,4/18/2018,0,,0,,,
83eaf3f7-99c3-452a-85cd-6f851b17782f,1,3/9/2018,1,4/4/2018,0,,50,50
d96944b5-cf74-41e4-ab5f-26ded8352d48,1,3/20/2018,0,,0,,,
dfce6d20-4e0b-4280-b597-8708806166a7,1,5/8/2018,0,,0,,,
f4d97f7d-736d-4434-a824-d2fc6546e0e3,1,1/6/2018,1,1/28/2018,0,,25,25
71fc3b24-9221-42ea-9cd9-676c305cb4dc,1,4/23/2018,0,,0,,,
ce816218-e384-46cb-9e43-57682b0312df,1,5/7/2018,0,,0,,,
66aab6a3-9300-489f-a3b2-9948e24472ed,1,3/14/2018,0,,0,,,
61e0aaf0-58e5-41fc-82ba-418b600694b3,1,4/26/2018,0,,0,,,
7a43d221-47a2-4827-8aeb-2bb2c99e12ca,1,4/3/2018,1,5/6/2018,0,,50,50
2a93e3f9-be31-4469-bdae-e1c9ac08057f,1,4/27/2018,0,,0,,,
90436e2a-031a-4722-8d18-a490695e60bc,1,5/4/2018,0,,0,,,
cc0a093d-0abb-4e08-9ce1-324806d741fe,1,2/27/2018,1,3/20/2018,1,3/27/2018,25,25
288abd61-f383-41dc-a2b1-60f66dfd79ac,1,3/12/2018,1,3/28/2018,0,,50,50
7c11b26c-54d6-4d76-8a79-835f2131a615,1,3/27/2018,1,4/14/2018,0,,50,50
5b440f05-287e-4bc9-8387-871ee7eaa061,1,3/16/2018,1,3/29/2018,0,,50,50
66df52c5-3f01-4a73-a063-f64e0c9e3a3e,1,3/6/2018,0,,0,,,
53958bc0-c35f-41e8-9b15-7bff7c67c825,1,5/1/2018,0,,0,,,
e23b1400-80a9-4db6-93dd-2d84b800d36d,1,1/8/2018,1,1/27/2018,0,,25,25
274c3e0f-289a-49d2-b9cf-18428a9ec549,1,1/19/2018,0,,0,,,
f5c0a115-e7b7-4489-9f06-cd4077590e67,1,4/6/2018,0,,0,,,
b06ff781-a610-4c2c-b2de-52dc958dcb5e,1,3/1/2018,1,3/19/2018,0,,50,50
4b0d413c-c5c1-4059-b740-f65a7f7c5ec7,1,3/15/2018,1,4/6/2018,1,4/8/2018,25,25
3d1b7f2f-6e94-4cc2-903e-0ea59fa55e03,1,3/30/2018,1,4/20/2018,0,,50,50
077ac3c8-fc84-4230-812f-7090830ead8e,1,3/11/2018,1,4/6/2018,1,4/6/2018,25,25
8da86f45-ef97-4eb3-ac3a-9d50db9dcf9f,1,4/15/2018,0,,0,,,
b7ef7185-d08a-4e7c-a349-108ce7ed67c2,1,3/12/2018,1,4/16/2018,0,,50,50
be32e07a-6ae2-49d8-be97-58daa9facfaf,1,3/7/2018,0,,0,,,
06238d25-f58c-4b60-a78d-6eeafacaf777,1,2/9/2018,0,,0,,,
90436e2a-031a-4722-8d18-a490695e60bc,1,3/31/2018,1,4/13/2018,0,,25,25
81378dd8-9ec2-4424-9b59-f9a3eb7ff910,1,4/1/2018,0,,0,,,
cb72d6d3-6154-47dd-a639-5e7fc74ec514,1,3/30/2018,1,4/16/2018,0,,50,50
8a4feadc-9d1f-4e89-a3d2-bd888138b18b,1,1/27/2018,1,2/13/2018,0,,25,25
d7aa0380-6776-484e-92be-ce6abc84137e,1,3/23/2018,0,,0,,,
282702a2-fdba-45d7-9744-e437bbc2ef62,1,2/22/2018,0,,0,,,
38cda158-8375-4161-ab4a-fed76927a171,1,4/15/2018,0,,0,,,
294b3d66-fc4c-47cc-b719-b411ab9ef2b0,1,3/26/2018,0,,0,,,
b115d0af-2e51-423c-82ae-9ccb25a15efa,1,3/11/2018,1,4/1/2018,1,4/1/2018,50,25
6b7a66b5-dd92-4837-918f-6fcb82bc47d2,1,4/16/2018,1,5/6/2018,1,5/6/2018,50,50
463779c6-4704-4b5f-bf27-71c69285c745,1,3/6/2018,1,3/24/2018,0,,50,50
0f966966-e1c5-4a7e-b8fa-539338f727c4,1,4/28/2018,1,4/28/2018,1,5/3/2018,25,
66ceb9f7-6ebc-476a-9837-3e3255a36566,1,4/9/2018,1,4/27/2018,1,5/2/2018,50,50
0afcf5fe-c7d2-44be-aedb-0135ddd2c52d,1,2/24/2018,0,,0,,,
d8510eef-a686-44f3-8c36-f0010156dcb4,1,3/10/2018,1,3/27/2018,0,,25,25
a5b45527-968a-4d2e-b638-c7bd79f5926b,1,3/12/2018,0,,0,,,
f5785a4f-5bea-4b83-8df7-b3f9550e0efc,1,3/29/2018,0,,0,,,
21be4325-e709-4333-957b-2bbe213dfd73,1,5/6/2018,0,,0,,,
